'sample #','MLII','V1'
15685,1114,1040
15686,1112,1037
15687,1110,1039
15688,1105,1038
15689,1100,1037
15690,1091,1035
15691,1086,1032
15692,1083,1035
15693,1078,1039
15694,1075,1038
15695,1067,1033
15696,1062,1029
15697,1057,1035
15698,1055,1037
15699,1053,1036
15700,1047,1034
15701,1041,1034
15702,1034,1034
15703,1030,1035
15704,1028,1034
15705,1027,1034
15706,1023,1036
15707,1021,1033
15708,1017,1032
15709,1015,1032
15710,1011,1034
15711,1013,1037
15712,1010,1037
15713,1005,1031
15714,1001,1029
15715,999,1033
15716,996,1038
15717,997,1034
15718,994,1032
15719,990,1031
15720,988,1033
15721,987,1032
15722,989,1034
15723,990,1032
15724,990,1030
15725,991,1033
15726,993,1034
15727,992,1032
15728,991,1035
15729,995,1036
15730,994,1037
15731,992,1036
15732,988,1031
15733,985,1033
15734,989,1033
15735,992,1038
15736,992,1035
15737,992,1031
15738,990,1033
15739,987,1036
15740,988,1035
15741,989,1034
15742,988,1032
15743,985,1033
15744,985,1033
15745,982,1034
15746,986,1031
15747,986,1036
15748,987,1036
15749,984,1034
15750,984,1031
15751,983,1029
15752,985,1032
15753,987,1036
15754,985,1035
15755,983,1029
15756,980,1030
15757,980,1035
15758,982,1038
15759,984,1036
15760,983,1033
15761,984,1032
15762,983,1034
15763,983,1035
15764,985,1034
15765,985,1033
15766,981,1036
15767,981,1038
15768,980,1034
15769,977,1032
15770,978,1033
15771,979,1038
15772,978,1036
15773,974,1034
15774,975,1032
15775,976,1035
15776,980,1039
15777,981,1040
15778,979,1037
15779,977,1033
15780,976,1033
15781,975,1038
15782,973,1037
15783,979,1037
15784,980,1034
15785,980,1034
15786,979,1035
15787,979,1034
15788,980,1034
15789,981,1034
15790,977,1036
15791,977,1037
15792,976,1036
15793,977,1034
15794,980,1037
15795,981,1038
15796,980,1038
15797,979,1036
15798,978,1032
15799,976,1032
15800,978,1034
15801,981,1037
15802,981,1034
15803,981,1032
15804,979,1032
15805,979,1035
15806,978,1035
15807,982,1035
15808,979,1035
15809,979,1031
15810,981,1032
15811,979,1030
15812,979,1034
15813,983,1034
15814,982,1037
15815,978,1033
15816,975,1029
15817,974,1028
15818,975,1031
15819,980,1031
15820,980,1029
15821,979,1029
15822,979,1029
15823,977,1032
15824,979,1034
15825,980,1032
15826,981,1031
15827,978,1031
15828,976,1031
15829,975,1030
15830,978,1033
15831,982,1033
15832,985,1031
15833,984,1031
15834,983,1029
15835,982,1029
15836,981,1034
15837,982,1033
15838,982,1034
15839,981,1029
15840,984,1031
15841,984,1034
15842,985,1035
15843,982,1034
15844,982,1032
15845,982,1029
15846,982,1033
15847,979,1034
15848,980,1036
15849,980,1035
15850,981,1036
15851,981,1036
15852,979,1032
15853,980,1029
15854,984,1035
15855,985,1035
15856,984,1036
15857,987,1031
15858,986,1031
15859,984,1036
15860,986,1040
15861,991,1037
15862,994,1035
15863,996,1037
15864,996,1033
15865,993,1035
15866,994,1035
15867,995,1038
15868,992,1039
15869,989,1036
15870,985,1031
15871,981,1032
15872,982,1034
15873,982,1036
15874,980,1034
15875,981,1031
15876,983,1032
15877,982,1034
15878,985,1036
15879,985,1033
15880,982,1032
15881,982,1032
15882,978,1032
15883,978,1031
15884,982,1033
15885,986,1035
15886,986,1034
15887,989,1030
15888,987,1027
15889,985,1030
15890,988,1034
15891,989,1032
15892,988,1032
15893,986,1033
15894,982,1035
15895,977,1035
15896,978,1034
15897,976,1032
15898,976,1035
15899,976,1031
15900,975,1030
15901,976,1032
15902,979,1035
15903,983,1036
15904,983,1034
15905,980,1029
15906,979,1031
15907,981,1033
15908,986,1032
15909,988,1034
15910,987,1036
15911,984,1033
15912,982,1028
15913,979,1028
15914,978,1033
15915,976,1035
15916,976,1031
15917,986,1028
15918,995,1032
15919,1011,1034
15920,1030,1032
15921,1047,1030
15922,1066,1033
15923,1086,1033
15924,1109,1030
15925,1136,1031
15926,1163,1038
15927,1189,1040
15928,1213,1036
15929,1227,1033
15930,1224,1032
15931,1204,1036
15932,1175,1035
15933,1129,1036
15934,1064,1040
15935,996,1044
15936,953,1043
15937,930,1041
15938,921,1044
15939,924,1047
15940,933,1044
15941,946,1040
15942,953,1041
15943,952,1042
15944,952,1045
15945,955,1040
15946,956,1039
15947,958,1039
15948,951,1035
15949,946,1034
15950,948,1036
15951,949,1038
15952,953,1037
15953,955,1032
15954,954,1028
15955,956,1032
15956,960,1034
15957,965,1033
15958,963,1033
15959,961,1033
15960,962,1031
15961,959,1029
15962,959,1030
15963,961,1035
15964,960,1034
15965,959,1030
15966,959,1029
15967,959,1030
15968,959,1036
15969,962,1034
15970,960,1031
15971,958,1027
15972,959,1028
15973,965,1031
15974,966,1030
15975,969,1032
15976,970,1033
15977,971,1029
15978,969,1027
15979,969,1026
15980,969,1030
15981,968,1032
15982,967,1029
15983,969,1029
15984,969,1027
15985,969,1030
15986,970,1030
15987,967,1028
15988,968,1028
15989,969,1028
15990,968,1027
15991,968,1026
15992,969,1030
15993,971,1031
15994,973,1029
15995,972,1026
15996,971,1026
15997,970,1027
15998,972,1028
15999,977,1028
16000,978,1028
16001,978,1028
16002,976,1027
16003,973,1026
16004,973,1026
16005,975,1027
16006,974,1028
16007,974,1024
16008,974,1024
16009,974,1031
16010,973,1031
16011,976,1030
16012,974,1029
16013,972,1028
16014,972,1029
16015,972,1028
16016,972,1029
16017,976,1031
16018,977,1034
16019,975,1030
16020,972,1028
16021,975,1027
16022,977,1029
16023,982,1032
16024,982,1029
16025,981,1027
16026,982,1026
16027,983,1032
16028,986,1033
16029,988,1032
16030,987,1028
16031,988,1030
16032,989,1030
16033,986,1029
16034,988,1029
16035,989,1032
16036,989,1034
16037,990,1033
16038,993,1031
16039,994,1031
16040,995,1033
16041,996,1032
16042,997,1029
16043,996,1025
16044,994,1027
16045,994,1030
16046,997,1032
16047,997,1032
16048,1002,1031
16049,1001,1033
16050,996,1031
16051,996,1030
16052,999,1032
16053,1000,1032
16054,1001,1036
16055,999,1035
16056,994,1033
16057,993,1030
16058,992,1031
16059,997,1034
16060,993,1034
16061,995,1031
16062,993,1031
16063,991,1036
16064,993,1038
16065,994,1035
16066,989,1033
16067,989,1032
16068,988,1033
16069,986,1031
16070,989,1035
16071,993,1034
16072,993,1036
16073,993,1038
16074,990,1035
16075,986,1031
16076,986,1031
16077,989,1033
16078,986,1035
16079,985,1031
16080,983,1029
16081,983,1031
16082,985,1037
16083,984,1039
16084,982,1038
16085,982,1032
16086,981,1030
16087,979,1035
16088,981,1039
16089,984,1038
16090,984,1034
16091,982,1034
16092,982,1036
16093,982,1038
16094,981,1038
16095,982,1038
16096,980,1034
16097,980,1036
16098,981,1032
16099,980,1032
16100,984,1031
16101,984,1033
16102,984,1036
16103,984,1035
16104,985,1028
16105,981,1030
16106,981,1033
16107,984,1037
16108,982,1036
16109,982,1032
16110,983,1031
16111,984,1038
16112,986,1039
16113,989,1038
16114,988,1035
16115,989,1033
16116,987,1035
16117,986,1036
16118,990,1037
16119,994,1036
16120,997,1035
16121,1000,1038
16122,1001,1038
16123,999,1034
16124,997,1034
16125,997,1035
16126,993,1037
16127,987,1035
16128,984,1030
16129,981,1031
16130,988,1037
16131,989,1041
16132,986,1038
16133,986,1034
16134,986,1030
16135,984,1033
16136,985,1039
16137,987,1035
16138,982,1031
16139,979,1031
16140,980,1033
16141,978,1036
16142,978,1036
16143,986,1035
16144,987,1034
16145,986,1032
16146,981,1031
16147,979,1029
16148,984,1030
16149,988,1032
16150,990,1035
16151,989,1035
16152,987,1029
16153,984,1028
16154,985,1031
16155,983,1032
16156,980,1030
16157,979,1027
16158,978,1026
16159,976,1030
16160,977,1034
16161,977,1033
16162,974,1032
16163,975,1028
16164,975,1030
16165,976,1034
16166,977,1033
16167,978,1033
16168,975,1032
16169,976,1032
16170,975,1033
16171,974,1034
16172,975,1035
16173,979,1034
16174,977,1035
16175,977,1031
16176,976,1028
16177,976,1028
16178,972,1034
16179,971,1036
16180,966,1033
16181,966,1028
16182,972,1028
16183,979,1031
16184,991,1035
16185,1005,1031
16186,1022,1031
16187,1037,1031
16188,1053,1033
16189,1064,1032
16190,1082,1033
16191,1103,1034
16192,1121,1037
16193,1139,1036
16194,1155,1033
16195,1166,1034
16196,1167,1036
16197,1157,1039
16198,1139,1039
16199,1116,1036
16200,1094,1034
16201,1056,1040
16202,1012,1044
16203,974,1045
16204,946,1045
16205,927,1047
16206,917,1048
16207,918,1051
16208,928,1048
16209,935,1047
16210,939,1049
16211,942,1047
16212,943,1041
16213,947,1041
16214,953,1046
16215,955,1050
16216,953,1046
16217,950,1042
16218,947,1037
16219,943,1041
16220,944,1042
16221,947,1039
16222,946,1038
16223,946,1037
16224,946,1037
16225,947,1040
16226,952,1038
16227,954,1038
16228,958,1040
16229,957,1039
16230,954,1036
16231,954,1035
16232,953,1038
16233,958,1039
16234,956,1037
16235,954,1034
16236,951,1035
16237,950,1039
16238,953,1041
16239,955,1037
16240,955,1036
16241,955,1038
16242,954,1039
16243,955,1037
16244,955,1037
16245,955,1041
16246,957,1039
16247,958,1034
16248,957,1033
16249,958,1036
16250,959,1039
16251,960,1038
16252,962,1037
16253,962,1035
16254,962,1037
16255,959,1039
16256,959,1036
16257,963,1035
16258,965,1038
16259,972,1037
16260,968,1032
16261,964,1032
16262,965,1035
16263,965,1037
16264,967,1036
16265,967,1030
16266,969,1029
16267,968,1035
16268,974,1038
16269,976,1036
16270,976,1035
16271,973,1036
16272,975,1037
16273,977,1033
16274,981,1031
16275,982,1039
16276,981,1042
16277,982,1037
16278,980,1032
16279,983,1038
16280,985,1044
16281,985,1041
16282,984,1040
16283,984,1035
16284,983,1038
16285,984,1041
16286,989,1040
16287,991,1039
16288,991,1040
16289,989,1040
16290,989,1031
16291,986,1033
16292,989,1037
16293,987,1041
16294,987,1039
16295,987,1036
16296,988,1035
16297,993,1039
16298,995,1037
16299,993,1036
16300,997,1039
16301,998,1039
16302,995,1037
16303,982,1036
16304,969,1039
16305,962,1043
16306,960,1042
16307,965,1039
16308,968,1037
16309,968,1044
16310,959,1045
16311,956,1043
16312,953,1037
16313,957,1038
16314,958,1038
16315,957,1038
16316,964,1034
16317,974,1035
16318,980,1037
16319,984,1035
16320,981,1032
16321,975,1033
16322,973,1037
16323,971,1038
16324,962,1034
16325,951,1032
16326,946,1033
16327,943,1034
16328,942,1034
16329,941,1031
16330,938,1035
16331,942,1034
16332,951,1030
16333,959,1031
16334,968,1036
16335,976,1039
16336,978,1037
16337,971,1034
16338,958,1033
16339,943,1034
16340,934,1035
16341,927,1034
16342,928,1035
16343,934,1038
16344,942,1039
16345,942,1041
16346,941,1039
16347,938,1041
16348,934,1041
16349,930,1039
16350,928,1035
16351,934,1034
16352,946,1036
16353,951,1038
16354,958,1034
16355,958,1030
16356,956,1028
16357,949,1031
16358,944,1033
16359,941,1033
16360,938,1033
16361,934,1035
16362,928,1033
16363,926,1033
16364,927,1034
16365,931,1037
16366,942,1036
16367,957,1031
16368,971,1031
16369,980,1034
16370,977,1038
16371,974,1037
16372,969,1035
16373,969,1032
16374,967,1033
16375,968,1037
16376,975,1035
16377,985,1033
16378,1001,1034
16379,1020,1035
16380,1049,1035
16381,1081,1033
16382,1101,1036
16383,1108,1039
16384,1103,1037
16385,1091,1032
16386,1082,1025
16387,1078,1027
16388,1065,1027
16389,1034,1026
16390,985,1023
16391,927,1022
16392,892,1019
16393,870,1022
16394,848,1022
16395,821,1021
16396,792,1022
16397,757,1023
16398,727,1021
16399,706,1021
16400,694,1024
16401,685,1026
16402,680,1028
16403,682,1025
16404,691,1021
16405,697,1024
16406,701,1032
16407,702,1034
16408,706,1033
16409,712,1032
16410,725,1034
16411,739,1039
16412,749,1037
16413,756,1036
16414,769,1037
16415,791,1040
16416,811,1039
16417,826,1038
16418,836,1038
16419,843,1038
16420,845,1037
16421,856,1035
16422,869,1029
16423,888,1032
16424,907,1036
16425,915,1036
16426,915,1033
16427,910,1030
16428,902,1032
16429,907,1034
16430,915,1033
16431,921,1032
16432,927,1033
16433,935,1038
16434,945,1035
16435,965,1034
16436,984,1036
16437,998,1043
16438,1000,1045
16439,995,1041
16440,993,1035
16441,1000,1039
16442,1018,1045
16443,1034,1046
16444,1037,1044
16445,1031,1043
16446,1017,1042
16447,1004,1046
16448,1003,1043
16449,1017,1045
16450,1027,1046
16451,1035,1046
16452,1041,1043
16453,1048,1044
16454,1054,1046
16455,1057,1048
16456,1065,1046
16457,1065,1042
16458,1067,1040
16459,1065,1044
16460,1068,1046
16461,1070,1046
16462,1074,1043
16463,1076,1041
16464,1082,1042
16465,1089,1043
16466,1092,1043
16467,1094,1042
16468,1096,1046
16469,1103,1045
16470,1112,1040
16471,1120,1039
16472,1124,1044
16473,1123,1045
16474,1120,1045
16475,1132,1042
16476,1141,1038
16477,1145,1043
16478,1134,1044
16479,1119,1043
16480,1107,1043
16481,1100,1042
16482,1101,1045
16483,1108,1044
16484,1116,1040
16485,1117,1042
16486,1120,1043
16487,1123,1044
16488,1124,1043
16489,1125,1042
16490,1123,1046
16491,1121,1047
16492,1119,1046
16493,1112,1041
16494,1106,1040
16495,1103,1045
16496,1099,1044
16497,1100,1046
16498,1100,1046
16499,1093,1044
16500,1087,1043
16501,1082,1043
16502,1082,1039
16503,1084,1042
16504,1077,1047
16505,1066,1043
16506,1056,1041
16507,1048,1041
16508,1043,1045
16509,1044,1047
16510,1044,1045
16511,1046,1040
16512,1048,1039
16513,1050,1042
16514,1046,1044
16515,1039,1043
16516,1027,1041
16517,1014,1041
16518,1003,1041
16519,1000,1040
16520,1004,1040
16521,1009,1044
16522,1010,1043
16523,1009,1040
16524,1007,1038
16525,1009,1039
16526,1011,1040
16527,1010,1041
16528,1005,1038
16529,999,1034
16530,994,1033
16531,990,1036
16532,992,1035
16533,994,1038
16534,996,1039
16535,995,1037
16536,993,1035
16537,992,1034
16538,994,1034
16539,994,1036
16540,995,1034
16541,1001,1034
16542,1001,1034
16543,1004,1036
16544,1003,1037
16545,1004,1035
16546,1003,1034
16547,1007,1032
16548,1004,1034
16549,1002,1032
16550,1003,1034
16551,1002,1037
16552,1002,1040
16553,999,1038
16554,995,1033
16555,996,1033
16556,995,1036
16557,1000,1035
16558,1000,1035
16559,1002,1033
16560,1002,1035
16561,1001,1037
16562,1000,1037
16563,996,1038
16564,1000,1035
16565,998,1034
16566,997,1031
16567,994,1030
16568,995,1035
16569,998,1038
16570,997,1039
16571,996,1035
16572,992,1030
16573,988,1031
16574,989,1037
16575,990,1036
16576,996,1035
16577,997,1033
16578,995,1034
16579,994,1036
16580,992,1034
16581,990,1035
16582,988,1034
16583,987,1035
16584,983,1029
16585,985,1034
16586,988,1038
16587,988,1039
16588,988,1039
16589,988,1033
16590,983,1030
16591,982,1034
16592,984,1035
16593,987,1035
16594,991,1034
16595,991,1036
16596,990,1033
16597,990,1034
16598,988,1034
16599,988,1036
16600,987,1038
16601,986,1035
16602,985,1030
16603,986,1035
16604,985,1037
16605,987,1037
16606,986,1037
16607,985,1034
16608,984,1033
16609,982,1034
16610,983,1035
16611,986,1036
16612,986,1038
16613,987,1038
16614,986,1030
16615,983,1033
16616,987,1033
16617,990,1036
16618,991,1036
16619,992,1031
16620,990,1031
16621,991,1037
16622,990,1038
16623,991,1034
16624,991,1035
16625,992,1035
16626,992,1034
16627,988,1032
16628,989,1035
16629,991,1037
16630,995,1041
16631,998,1036
16632,998,1033
16633,998,1035
16634,997,1035
16635,998,1036
16636,995,1035
16637,994,1035
16638,991,1033
16639,989,1036
16640,989,1036
16641,989,1033
16642,987,1034
16643,988,1033
16644,987,1029
16645,984,1032
16646,987,1036
16647,989,1038
16648,985,1034
16649,983,1031
16650,981,1029
16651,978,1033
16652,978,1034
16653,980,1031
16654,984,1035
16655,990,1034
16656,989,1029
16657,987,1029
16658,986,1032
16659,986,1035
16660,985,1034
16661,980,1032
16662,976,1034
16663,978,1032
16664,977,1033
16665,973,1032
16666,974,1036
16667,975,1031
16668,976,1030
16669,980,1033
16670,980,1038
16671,979,1037
16672,977,1035
16673,977,1030
16674,976,1032
16675,978,1036
16676,980,1034
16677,981,1038
16678,981,1038
16679,980,1037
16680,980,1032
16681,976,1033
16682,971,1036
16683,971,1036
16684,980,1035
16685,994,1035
16686,1012,1034
16687,1029,1035
16688,1048,1035
16689,1068,1037
16690,1085,1039
16691,1107,1038
16692,1129,1036
16693,1154,1039
16694,1175,1045
16695,1190,1042
16696,1188,1040
16697,1173,1040
16698,1149,1038
16699,1121,1041
16700,1081,1045
16701,1030,1052
16702,984,1053
16703,953,1051
16704,936,1050
16705,933,1051
16706,944,1054
16707,952,1054
16708,961,1052
16709,963,1049
16710,957,1049
16711,959,1048
16712,960,1046
16713,961,1047
16714,957,1044
16715,957,1042
16716,952,1039
16717,951,1039
16718,951,1041
16719,955,1040
16720,955,1038
16721,956,1036
16722,958,1035
16723,960,1036
16724,962,1041
16725,966,1042
16726,966,1040
16727,964,1038
16728,959,1036
16729,955,1037
16730,956,1038
16731,959,1038
16732,960,1040
16733,961,1039
16734,961,1037
16735,960,1036
16736,962,1039
16737,960,1040
16738,958,1040
16739,955,1038
16740,954,1038
16741,953,1041
16742,955,1043
16743,959,1040
16744,960,1041
16745,961,1040
16746,958,1036
16747,962,1039
16748,964,1042
16749,965,1042
16750,965,1037
16751,962,1038
16752,963,1039
16753,965,1040
16754,966,1039
16755,971,1042
16756,971,1044
16757,971,1040
16758,970,1037
16759,966,1039
16760,967,1044
16761,969,1043
16762,971,1039
16763,970,1037
16764,968,1037
16765,965,1038
16766,966,1037
16767,969,1039
16768,968,1040
16769,966,1036
16770,969,1033
16771,970,1034
16772,971,1038
16773,974,1042
16774,977,1038
16775,978,1037
16776,977,1037
16777,977,1038
16778,977,1040
16779,979,1037
