sample #,MLII,V1
7449,1370.0,1370.0
7450,1376.0,1376.0
7451,1380.0,1380.0
7452,1392.0,1392.0
7453,1405.0,1405.0
7454,1419.0,1419.0
7455,1431.0,1431.0
7456,1442.0,1442.0
7457,1441.0,1441.0
7458,1433.0,1433.0
7459,1411.0,1411.0
7460,1374.0,1374.0
7461,1329.0,1329.0
7462,1290.0,1290.0
7463,1248.0,1248.0
7464,1200.0,1200.0
7465,1145.0,1145.0
7466,1091.0,1091.0
7467,1042.0,1042.0
7468,999.0,999.0
7469,964.0,964.0
7470,938.0,938.0
7471,927.0,927.0
7472,923.0,923.0
7473,919.0,919.0
7474,911.0,911.0
7475,909.0,909.0
7476,907.0,907.0
7477,904.0,904.0
7478,904.0,904.0
7479,899.0,899.0
7480,896.0,896.0
7481,893.0,893.0
7482,888.0,888.0
7483,885.0,885.0
7484,884.0,884.0
7485,883.0,883.0
7486,878.0,878.0
7487,874.0,874.0
7488,869.0,869.0
7489,869.0,869.0
7490,869.0,869.0
7491,867.0,867.0
7492,865.0,865.0
7493,862.0,862.0
7494,858.0,858.0
7495,854.0,854.0
7496,854.0,854.0
7497,853.0,853.0
7498,854.0,854.0
7499,853.0,853.0
7500,851.0,851.0
7501,851.0,851.0
7502,852.0,852.0
7503,854.0,854.0
7504,852.0,852.0
7505,849.0,849.0
7506,849.0,849.0
7507,849.0,849.0
7508,848.0,848.0
7509,845.0,845.0
7510,839.0,839.0
7511,837.0,837.0
7512,834.0,834.0
7513,833.0,833.0
7514,834.0,834.0
7515,828.0,828.0
7516,822.0,822.0
7517,819.0,819.0
7518,816.0,816.0
7519,819.0,819.0
7520,824.0,824.0
7521,826.0,826.0
7522,820.0,820.0
7523,817.0,817.0
7524,823.0,823.0
7525,827.0,827.0
7526,828.0,828.0
7527,829.0,829.0
7528,829.0,829.0
7529,831.0,831.0
7530,831.0,831.0
7531,832.0,832.0
7532,832.0,832.0
7533,837.0,837.0
7534,837.0,837.0
7535,839.0,839.0
7536,838.0,838.0
7537,843.0,843.0
7538,851.0,851.0
7539,856.0,856.0
7540,857.0,857.0
7541,859.0,859.0
7542,862.0,862.0
7543,867.0,867.0
7544,870.0,870.0
7545,872.0,872.0
7546,878.0,878.0
7547,888.0,888.0
7548,895.0,895.0
7549,902.0,902.0
7550,907.0,907.0
7551,912.0,912.0
7552,917.0,917.0
7553,920.0,920.0
7554,925.0,925.0
7555,930.0,930.0
7556,935.0,935.0
7557,935.0,935.0
7558,938.0,938.0
7559,942.0,942.0
7560,946.0,946.0
7561,950.0,950.0
7562,956.0,956.0
7563,961.0,961.0
7564,964.0,964.0
7565,962.0,962.0
7566,963.0,963.0
7567,965.0,965.0
7568,969.0,969.0
7569,972.0,972.0
7570,976.0,976.0
7571,975.0,975.0
7572,977.0,977.0
7573,981.0,981.0
7574,983.0,983.0
7575,986.0,986.0
7576,987.0,987.0
7577,987.0,987.0
7578,984.0,984.0
7579,987.0,987.0
7580,989.0,989.0
7581,989.0,989.0
7582,989.0,989.0
7583,987.0,987.0
7584,983.0,983.0
7585,983.0,983.0
7586,983.0,983.0
7587,984.0,984.0
7588,985.0,985.0
7589,982.0,982.0
7590,978.0,978.0
7591,979.0,979.0
7592,981.0,981.0
7593,979.0,979.0
7594,982.0,982.0
7595,981.0,981.0
7596,983.0,983.0
7597,985.0,985.0
7598,983.0,983.0
7599,988.0,988.0
7600,986.0,986.0
7601,985.0,985.0
7602,987.0,987.0
7603,987.0,987.0
7604,989.0,989.0
7605,990.0,990.0
7606,992.0,992.0
7607,992.0,992.0
7608,991.0,991.0
7609,992.0,992.0
7610,993.0,993.0
7611,991.0,991.0
7612,991.0,991.0
7613,991.0,991.0
7614,993.0,993.0
7615,993.0,993.0
7616,995.0,995.0
7617,995.0,995.0
7618,998.0,998.0
7619,1002.0,1002.0
7620,1000.0,1000.0
7621,1005.0,1005.0
7622,1005.0,1005.0
7623,1006.0,1006.0
7624,1003.0,1003.0
7625,1004.0,1004.0
7626,1004.0,1004.0
7627,1006.0,1006.0
7628,1007.0,1007.0
7629,1006.0,1006.0
7630,1006.0,1006.0
7631,1005.0,1005.0
7632,1005.0,1005.0
7633,1001.0,1001.0
7634,1003.0,1003.0
7635,1004.0,1004.0
7636,1004.0,1004.0
7637,1004.0,1004.0
7638,1005.0,1005.0
7639,1007.0,1007.0
7640,1009.0,1009.0
7641,1010.0,1010.0
7642,1010.0,1010.0
7643,1008.0,1008.0
7644,1007.0,1007.0
7645,1007.0,1007.0
7646,1012.0,1012.0
7647,1013.0,1013.0
7648,1013.0,1013.0
7649,1014.0,1014.0
7650,1014.0,1014.0
7651,1015.0,1015.0
7652,1015.0,1015.0
7653,1013.0,1013.0
7654,1011.0,1011.0
7655,1011.0,1011.0
7656,1010.0,1010.0
7657,1011.0,1011.0
7658,1013.0,1013.0
7659,1012.0,1012.0
7660,1010.0,1010.0
7661,1006.0,1006.0
7662,1004.0,1004.0
7663,1006.0,1006.0
7664,1006.0,1006.0
7665,1003.0,1003.0
7666,998.0,998.0
7667,998.0,998.0
7668,998.0,998.0
7669,1000.0,1000.0
7670,1000.0,1000.0
7671,1002.0,1002.0
7672,1003.0,1003.0
7673,1003.0,1003.0
7674,1004.0,1004.0
7675,1007.0,1007.0
7676,1010.0,1010.0
7677,1007.0,1007.0
7678,1009.0,1009.0
7679,1006.0,1006.0
7680,1006.0,1006.0
7681,1008.0,1008.0
7682,1011.0,1011.0
7683,1004.0,1004.0
7684,1009.0,1009.0
7685,1005.0,1005.0
7686,1004.0,1004.0
7687,1006.0,1006.0
7688,1007.0,1007.0
7689,1005.0,1005.0
7690,1006.0,1006.0
7691,1004.0,1004.0
7692,1003.0,1003.0
7693,1006.0,1006.0
7694,1007.0,1007.0
7695,1004.0,1004.0
7696,1004.0,1004.0
7697,1000.0,1000.0
7698,1003.0,1003.0
7699,1006.0,1006.0
7700,1010.0,1010.0
7701,1011.0,1011.0
7702,1011.0,1011.0
7703,1009.0,1009.0
7704,1009.0,1009.0
7705,1008.0,1008.0
7706,1009.0,1009.0
7707,1010.0,1010.0
7708,1009.0,1009.0
7709,1009.0,1009.0
7710,1007.0,1007.0
7711,1008.0,1008.0
7712,1010.0,1010.0
7713,1008.0,1008.0
7714,1010.0,1010.0
7715,1009.0,1009.0
7716,1009.0,1009.0
7717,1012.0,1012.0
7718,1015.0,1015.0
7719,1018.0,1018.0
7720,1016.0,1016.0
7721,1014.0,1014.0
7722,1012.0,1012.0
7723,1013.0,1013.0
7724,1016.0,1016.0
7725,1014.0,1014.0
7726,1013.0,1013.0
7727,1009.0,1009.0
7728,1010.0,1010.0
7729,1012.0,1012.0
7730,1013.0,1013.0
7731,1014.0,1014.0
7732,1012.0,1012.0
7733,1009.0,1009.0
7734,1008.0,1008.0
7735,1011.0,1011.0
7736,1012.0,1012.0
7737,1012.0,1012.0
7738,1012.0,1012.0
7739,1014.0,1014.0
7740,1013.0,1013.0
7741,1012.0,1012.0
7742,1012.0,1012.0
7743,1010.0,1010.0
7744,1009.0,1009.0
7745,1010.0,1010.0
7746,1011.0,1011.0
7747,1012.0,1012.0
7748,1009.0,1009.0
7749,1008.0,1008.0
7750,1008.0,1008.0
7751,1008.0,1008.0
7752,1009.0,1009.0
7753,1011.0,1011.0
7754,1011.0,1011.0
7755,1010.0,1010.0
7756,1012.0,1012.0
7757,1008.0,1008.0
7758,1009.0,1009.0
7759,1007.0,1007.0
7760,1007.0,1007.0
7761,1005.0,1005.0
7762,1001.0,1001.0
7763,999.0,999.0
7764,998.0,998.0
7765,1001.0,1001.0
7766,1003.0,1003.0
7767,1004.0,1004.0
7768,1003.0,1003.0
7769,1000.0,1000.0
7770,999.0,999.0
7771,1002.0,1002.0
7772,1007.0,1007.0
7773,1008.0,1008.0
7774,1009.0,1009.0
7775,1012.0,1012.0
7776,1013.0,1013.0
7777,1012.0,1012.0
7778,1008.0,1008.0
7779,1004.0,1004.0
7780,1004.0,1004.0
7781,999.0,999.0
7782,1002.0,1002.0
7783,1005.0,1005.0
7784,1004.0,1004.0
7785,1004.0,1004.0
7786,1000.0,1000.0
7787,995.0,995.0
7788,994.0,994.0
7789,997.0,997.0
7790,1001.0,1001.0
7791,1004.0,1004.0
7792,1005.0,1005.0
7793,1002.0,1002.0
7794,1002.0,1002.0
7795,999.0,999.0
7796,1000.0,1000.0
7797,1001.0,1001.0
7798,1002.0,1002.0
7799,1003.0,1003.0
7800,1003.0,1003.0
7801,1005.0,1005.0
7802,1006.0,1006.0
7803,1006.0,1006.0
7804,1007.0,1007.0
7805,1002.0,1002.0
7806,1002.0,1002.0
7807,1004.0,1004.0
7808,1003.0,1003.0
7809,1001.0,1001.0
7810,1002.0,1002.0
7811,1002.0,1002.0
7812,1002.0,1002.0
7813,1000.0,1000.0
7814,1000.0,1000.0
7815,998.0,998.0
7816,1002.0,1002.0
7817,1001.0,1001.0
7818,1004.0,1004.0
7819,1009.0,1009.0
7820,1013.0,1013.0
7821,1014.0,1014.0
7822,1016.0,1016.0
7823,1017.0,1017.0
7824,1017.0,1017.0
7825,1020.0,1020.0
7826,1018.0,1018.0
7827,1016.0,1016.0
7828,1015.0,1015.0
7829,1017.0,1017.0
7830,1016.0,1016.0
7831,1017.0,1017.0
7832,1018.0,1018.0
7833,1018.0,1018.0
7834,1016.0,1016.0
7835,1015.0,1015.0
7836,1015.0,1015.0
7837,1019.0,1019.0
7838,1016.0,1016.0
7839,1014.0,1014.0
7840,1012.0,1012.0
7841,1009.0,1009.0
7842,1011.0,1011.0
7843,1013.0,1013.0
7844,1013.0,1013.0
7845,1013.0,1013.0
7846,1010.0,1010.0
7847,1010.0,1010.0
7848,1011.0,1011.0
7849,1013.0,1013.0
7850,1013.0,1013.0
7851,1008.0,1008.0
7852,1007.0,1007.0
7853,1008.0,1008.0
7854,1008.0,1008.0
7855,1011.0,1011.0
7856,1010.0,1010.0
7857,1004.0,1004.0
7858,1005.0,1005.0
7859,1009.0,1009.0
7860,1016.0,1016.0
7861,1018.0,1018.0
7862,1021.0,1021.0
7863,1020.0,1020.0
7864,1019.0,1019.0
7865,1017.0,1017.0
7866,1015.0,1015.0
7867,1016.0,1016.0
7868,1019.0,1019.0
7869,1020.0,1020.0
7870,1019.0,1019.0
7871,1013.0,1013.0
7872,1011.0,1011.0
7873,1011.0,1011.0
7874,1015.0,1015.0
7875,1018.0,1018.0
7876,1016.0,1016.0
7877,1013.0,1013.0
7878,1008.0,1008.0
7879,1004.0,1004.0
7880,1007.0,1007.0
7881,1009.0,1009.0
7882,1009.0,1009.0
7883,1009.0,1009.0
7884,1004.0,1004.0
7885,1006.0,1006.0
7886,1005.0,1005.0
7887,1014.0,1014.0
7888,1029.0,1029.0
7889,1043.0,1043.0
7890,1056.0,1056.0
7891,1070.0,1070.0
7892,1092.0,1092.0
7893,1110.0,1110.0
7894,1130.0,1130.0
7895,1149.0,1149.0
7896,1174.0,1174.0
7897,1199.0,1199.0
7898,1221.0,1221.0
7899,1237.0,1237.0
7900,1240.0,1240.0
7901,1230.0,1230.0
7902,1206.0,1206.0
7903,1173.0,1173.0
7904,1127.0,1127.0
7905,1060.0,1060.0
7906,995.0,995.0
7907,950.0,950.0
7908,933.0,933.0
7909,932.0,932.0
7910,941.0,941.0
7911,951.0,951.0
7912,959.0,959.0
7913,961.0,961.0
7914,963.0,963.0
7915,966.0,966.0
7916,974.0,974.0
7917,979.0,979.0
7918,980.0,980.0
7919,976.0,976.0
7920,972.0,972.0
7921,970.0,970.0
7922,969.0,969.0
7923,971.0,971.0
7924,969.0,969.0
7925,970.0,970.0
7926,972.0,972.0
7927,977.0,977.0
7928,985.0,985.0
7929,987.0,987.0
7930,986.0,986.0
7931,984.0,984.0
7932,983.0,983.0
7933,986.0,986.0
7934,992.0,992.0
7935,996.0,996.0
7936,995.0,995.0
7937,992.0,992.0
7938,990.0,990.0
7939,992.0,992.0
7940,991.0,991.0
7941,991.0,991.0
7942,992.0,992.0
7943,994.0,994.0
7944,1000.0,1000.0
7945,1008.0,1008.0
7946,1010.0,1010.0
7947,1006.0,1006.0
7948,989.0,989.0
7949,980.0,980.0
7950,976.0,976.0
7951,980.0,980.0
7952,989.0,989.0
7953,995.0,995.0
7954,992.0,992.0
7955,992.0,992.0
7956,991.0,991.0
7957,995.0,995.0
7958,998.0,998.0
7959,1000.0,1000.0
7960,1001.0,1001.0
7961,999.0,999.0
7962,1001.0,1001.0
7963,1004.0,1004.0
7964,1008.0,1008.0
7965,1008.0,1008.0
7966,1006.0,1006.0
7967,1008.0,1008.0
7968,1010.0,1010.0
7969,1012.0,1012.0
7970,1017.0,1017.0
7971,1019.0,1019.0
7972,1022.0,1022.0
7973,1022.0,1022.0
7974,1024.0,1024.0
7975,1026.0,1026.0
7976,1031.0,1031.0
7977,1025.0,1025.0
7978,1020.0,1020.0
7979,1019.0,1019.0
7980,1018.0,1018.0
7981,1021.0,1021.0
7982,1022.0,1022.0
7983,1015.0,1015.0
7984,1011.0,1011.0
7985,1008.0,1008.0
7986,1013.0,1013.0
7987,1019.0,1019.0
7988,1026.0,1026.0
7989,1030.0,1030.0
7990,1031.0,1031.0
7991,1029.0,1029.0
7992,1029.0,1029.0
7993,1034.0,1034.0
7994,1037.0,1037.0
7995,1036.0,1036.0
7996,1036.0,1036.0
7997,1035.0,1035.0
7998,1039.0,1039.0
7999,1043.0,1043.0
8000,1040.0,1040.0
8001,1032.0,1032.0
8002,1025.0,1025.0
8003,1019.0,1019.0
8004,1024.0,1024.0
8005,1028.0,1028.0
8006,1030.0,1030.0
8007,1029.0,1029.0
8008,1027.0,1027.0
8009,1022.0,1022.0
8010,1022.0,1022.0
8011,1023.0,1023.0
8012,1021.0,1021.0
8013,1023.0,1023.0
8014,1029.0,1029.0
8015,1029.0,1029.0
8016,1028.0,1028.0
8017,1027.0,1027.0
8018,1030.0,1030.0
8019,1032.0,1032.0
8020,1033.0,1033.0
8021,1026.0,1026.0
8022,1018.0,1018.0
8023,1006.0,1006.0
8024,997.0,997.0
8025,992.0,992.0
8026,994.0,994.0
8027,995.0,995.0
8028,997.0,997.0
8029,1001.0,1001.0
8030,1001.0,1001.0
8031,997.0,997.0
8032,996.0,996.0
8033,994.0,994.0
8034,996.0,996.0
8035,997.0,997.0
8036,998.0,998.0
8037,997.0,997.0
8038,1001.0,1001.0
8039,1004.0,1004.0
8040,1009.0,1009.0
8041,1010.0,1010.0
8042,1006.0,1006.0
8043,999.0,999.0
8044,998.0,998.0
8045,997.0,997.0
8046,1006.0,1006.0
8047,1015.0,1015.0
8048,1011.0,1011.0
8049,1020.0,1020.0
8050,1020.0,1020.0
8051,1020.0,1020.0
8052,1021.0,1021.0
8053,1031.0,1031.0
8054,1042.0,1042.0
8055,1047.0,1047.0
8056,1048.0,1048.0
8057,1042.0,1042.0
8058,1037.0,1037.0
8059,1034.0,1034.0
8060,1033.0,1033.0
8061,1032.0,1032.0
8062,1038.0,1038.0
8063,1032.0,1032.0
8064,1017.0,1017.0
8065,984.0,984.0
8066,930.0,930.0
8067,852.0,852.0
8068,767.0,767.0
8069,687.0,687.0
8070,631.0,631.0
8071,607.0,607.0
8072,607.0,607.0
8073,604.0,604.0
8074,605.0,605.0
8075,612.0,612.0
8076,630.0,630.0
8077,658.0,658.0
8078,686.0,686.0
8079,708.0,708.0
8080,727.0,727.0
8081,745.0,745.0
8082,765.0,765.0
8083,795.0,795.0
8084,824.0,824.0
8085,849.0,849.0
8086,870.0,870.0
8087,882.0,882.0
8088,889.0,889.0
8089,900.0,900.0
8090,904.0,904.0
8091,904.0,904.0
8092,901.0,901.0
8093,902.0,902.0
8094,913.0,913.0
8095,929.0,929.0
8096,950.0,950.0
8097,963.0,963.0
8098,980.0,980.0
8099,994.0,994.0
8100,1007.0,1007.0
8101,1018.0,1018.0
8102,1025.0,1025.0
8103,1036.0,1036.0
8104,1047.0,1047.0
8105,1054.0,1054.0
8106,1060.0,1060.0
8107,1067.0,1067.0
8108,1076.0,1076.0
8109,1085.0,1085.0
8110,1092.0,1092.0
8111,1097.0,1097.0
8112,1096.0,1096.0
8113,1100.0,1100.0
8114,1103.0,1103.0
8115,1103.0,1103.0
8116,1098.0,1098.0
8117,1093.0,1093.0
8118,1093.0,1093.0
8119,1103.0,1103.0
8120,1110.0,1110.0
8121,1116.0,1116.0
8122,1114.0,1114.0
8123,1110.0,1110.0
8124,1110.0,1110.0
8125,1118.0,1118.0
8126,1130.0,1130.0
8127,1137.0,1137.0
8128,1142.0,1142.0
8129,1144.0,1144.0
8130,1144.0,1144.0
8131,1141.0,1141.0
8132,1142.0,1142.0
8133,1148.0,1148.0
8134,1152.0,1152.0
8135,1155.0,1155.0
8136,1151.0,1151.0
8137,1151.0,1151.0
8138,1154.0,1154.0
8139,1156.0,1156.0
8140,1159.0,1159.0
8141,1159.0,1159.0
8142,1157.0,1157.0
8143,1158.0,1158.0
8144,1158.0,1158.0
8145,1160.0,1160.0
8146,1161.0,1161.0
8147,1165.0,1165.0
8148,1167.0,1167.0
8149,1173.0,1173.0
8150,1172.0,1172.0
8151,1171.0,1171.0
8152,1168.0,1168.0
8153,1161.0,1161.0
8154,1159.0,1159.0
8155,1151.0,1151.0
8156,1145.0,1145.0
8157,1145.0,1145.0
8158,1147.0,1147.0
8159,1145.0,1145.0
8160,1138.0,1138.0
8161,1129.0,1129.0
8162,1124.0,1124.0
8163,1121.0,1121.0
8164,1121.0,1121.0
8165,1117.0,1117.0
8166,1109.0,1109.0
8167,1105.0,1105.0
8168,1104.0,1104.0
8169,1104.0,1104.0
8170,1106.0,1106.0
8171,1102.0,1102.0
8172,1092.0,1092.0
8173,1080.0,1080.0
8174,1072.0,1072.0
8175,1068.0,1068.0
8176,1063.0,1063.0
8177,1061.0,1061.0
8178,1053.0,1053.0
8179,1047.0,1047.0
8180,1044.0,1044.0
8181,1045.0,1045.0
8182,1048.0,1048.0
8183,1044.0,1044.0
8184,1036.0,1036.0
8185,1028.0,1028.0
8186,1028.0,1028.0
8187,1029.0,1029.0
8188,1031.0,1031.0
8189,1031.0,1031.0
8190,1031.0,1031.0
8191,1029.0,1029.0
8192,1026.0,1026.0
8193,1023.0,1023.0
8194,1021.0,1021.0
8195,1018.0,1018.0
8196,1014.0,1014.0
8197,1012.0,1012.0
8198,1017.0,1017.0
8199,1017.0,1017.0
8200,1018.0,1018.0
8201,1015.0,1015.0
8202,1014.0,1014.0
8203,1017.0,1017.0
8204,1020.0,1020.0
8205,1024.0,1024.0
8206,1025.0,1025.0
8207,1028.0,1028.0
8208,1033.0,1033.0
8209,1035.0,1035.0
8210,1031.0,1031.0
8211,1023.0,1023.0
8212,1015.0,1015.0
8213,1006.0,1006.0
8214,1005.0,1005.0
8215,1001.0,1001.0
8216,995.0,995.0
8217,995.0,995.0
8218,994.0,994.0
8219,999.0,999.0
8220,1003.0,1003.0
8221,1008.0,1008.0
8222,1010.0,1010.0
8223,1012.0,1012.0
8224,1010.0,1010.0
8225,1007.0,1007.0
8226,1008.0,1008.0
8227,1013.0,1013.0
8228,1021.0,1021.0
8229,1023.0,1023.0
8230,1018.0,1018.0
8231,1009.0,1009.0
8232,1001.0,1001.0
8233,1004.0,1004.0
8234,1009.0,1009.0
8235,1013.0,1013.0
8236,1012.0,1012.0
8237,1011.0,1011.0
8238,998.0,998.0
8239,984.0,984.0
8240,979.0,979.0
8241,983.0,983.0
8242,993.0,993.0
8243,999.0,999.0
8244,1000.0,1000.0
8245,999.0,999.0
8246,1001.0,1001.0
8247,1000.0,1000.0
8248,1000.0,1000.0
8249,998.0,998.0
8250,996.0,996.0
8251,997.0,997.0
8252,1001.0,1001.0
8253,1002.0,1002.0
8254,1001.0,1001.0
8255,1003.0,1003.0
8256,1004.0,1004.0
8257,1010.0,1010.0
8258,1013.0,1013.0
8259,1012.0,1012.0
8260,1011.0,1011.0
8261,1008.0,1008.0
8262,1007.0,1007.0
8263,1005.0,1005.0
8264,1008.0,1008.0
8265,1008.0,1008.0
8266,1006.0,1006.0
8267,1004.0,1004.0
8268,1002.0,1002.0
8269,1002.0,1002.0
8270,1003.0,1003.0
8271,1001.0,1001.0
8272,1003.0,1003.0
8273,1006.0,1006.0
8274,1009.0,1009.0
8275,1008.0,1008.0
8276,1008.0,1008.0
8277,1006.0,1006.0
8278,1008.0,1008.0
8279,1010.0,1010.0
8280,1010.0,1010.0
8281,1016.0,1016.0
8282,1020.0,1020.0
8283,1016.0,1016.0
8284,1011.0,1011.0
8285,1001.0,1001.0
8286,999.0,999.0
8287,1001.0,1001.0
8288,1003.0,1003.0
8289,1003.0,1003.0
8290,1000.0,1000.0
8291,999.0,999.0
8292,997.0,997.0
8293,994.0,994.0
8294,996.0,996.0
8295,995.0,995.0
8296,998.0,998.0
8297,1000.0,1000.0
8298,1000.0,1000.0
8299,1002.0,1002.0
8300,1000.0,1000.0
8301,998.0,998.0
8302,997.0,997.0
8303,998.0,998.0
8304,1001.0,1001.0
8305,1007.0,1007.0
8306,1007.0,1007.0
8307,1005.0,1005.0
8308,999.0,999.0
8309,999.0,999.0
8310,1005.0,1005.0
8311,1008.0,1008.0
8312,1009.0,1009.0
8313,1010.0,1010.0
8314,1007.0,1007.0
8315,1009.0,1009.0
8316,1011.0,1011.0
8317,1011.0,1011.0
8318,1007.0,1007.0
8319,999.0,999.0
8320,996.0,996.0
8321,996.0,996.0
8322,999.0,999.0
8323,1008.0,1008.0
8324,1018.0,1018.0
8325,1018.0,1018.0
8326,1016.0,1016.0
8327,1011.0,1011.0
8328,1008.0,1008.0
8329,1015.0,1015.0
8330,1016.0,1016.0
8331,1016.0,1016.0
8332,1015.0,1015.0
8333,1013.0,1013.0
8334,1013.0,1013.0
8335,1014.0,1014.0
8336,1015.0,1015.0
8337,1016.0,1016.0
8338,1012.0,1012.0
8339,1008.0,1008.0
8340,1005.0,1005.0
8341,1006.0,1006.0
8342,1007.0,1007.0
8343,1005.0,1005.0
8344,1003.0,1003.0
8345,1004.0,1004.0
8346,1002.0,1002.0
8347,1004.0,1004.0
8348,1003.0,1003.0
8349,1008.0,1008.0
8350,1008.0,1008.0
8351,1006.0,1006.0
8352,1006.0,1006.0
8353,1008.0,1008.0
8354,1010.0,1010.0
8355,1009.0,1009.0
8356,1007.0,1007.0
8357,1005.0,1005.0
8358,1005.0,1005.0
8359,1007.0,1007.0
8360,1013.0,1013.0
8361,1018.0,1018.0
8362,1010.0,1010.0
8363,1001.0,1001.0
8364,995.0,995.0
8365,997.0,997.0
8366,1003.0,1003.0
8367,1007.0,1007.0
8368,1006.0,1006.0
8369,1002.0,1002.0
8370,998.0,998.0
8371,1001.0,1001.0
8372,1005.0,1005.0
8373,1003.0,1003.0
8374,1005.0,1005.0
8375,1004.0,1004.0
8376,1005.0,1005.0
8377,1008.0,1008.0
8378,1007.0,1007.0
8379,1005.0,1005.0
8380,998.0,998.0
8381,994.0,994.0
8382,996.0,996.0
8383,1004.0,1004.0
8384,1019.0,1019.0
8385,1035.0,1035.0
8386,1059.0,1059.0
8387,1079.0,1079.0
8388,1100.0,1100.0
8389,1122.0,1122.0
8390,1147.0,1147.0
8391,1175.0,1175.0
8392,1204.0,1204.0
8393,1233.0,1233.0
8394,1254.0,1254.0
8395,1262.0,1262.0
8396,1252.0,1252.0
8397,1227.0,1227.0
8398,1181.0,1181.0
8399,1106.0,1106.0
8400,1030.0,1030.0
8401,981.0,981.0
8402,960.0,960.0
8403,955.0,955.0
8404,961.0,961.0
8405,973.0,973.0
8406,979.0,979.0
8407,986.0,986.0
8408,985.0,985.0
8409,981.0,981.0
8410,977.0,977.0
8411,977.0,977.0
8412,972.0,972.0
8413,970.0,970.0
8414,970.0,970.0
8415,970.0,970.0
8416,971.0,971.0
8417,969.0,969.0
8418,971.0,971.0
8419,976.0,976.0
8420,980.0,980.0
8421,980.0,980.0
8422,977.0,977.0
8423,975.0,975.0
8424,978.0,978.0
8425,982.0,982.0
8426,984.0,984.0
8427,983.0,983.0
8428,983.0,983.0
8429,981.0,981.0
8430,981.0,981.0
8431,984.0,984.0
8432,988.0,988.0
8433,988.0,988.0
8434,985.0,985.0
8435,982.0,982.0
8436,981.0,981.0
8437,983.0,983.0
8438,983.0,983.0
8439,981.0,981.0
8440,981.0,981.0
8441,981.0,981.0
8442,984.0,984.0
8443,988.0,988.0
8444,991.0,991.0
8445,991.0,991.0
8446,989.0,989.0
8447,988.0,988.0
8448,990.0,990.0
8449,992.0,992.0
8450,993.0,993.0
8451,994.0,994.0
8452,992.0,992.0
8453,994.0,994.0
8454,993.0,993.0
8455,993.0,993.0
8456,994.0,994.0
8457,992.0,992.0
8458,992.0,992.0
8459,990.0,990.0
8460,991.0,991.0
8461,993.0,993.0
8462,994.0,994.0
8463,997.0,997.0
8464,995.0,995.0
8465,996.0,996.0
8466,998.0,998.0
8467,998.0,998.0
8468,1000.0,1000.0
8469,999.0,999.0
8470,1001.0,1001.0
8471,997.0,997.0
8472,997.0,997.0
8473,998.0,998.0
8474,1001.0,1001.0
8475,1007.0,1007.0
8476,1004.0,1004.0
8477,999.0,999.0
8478,997.0,997.0
8479,998.0,998.0
8480,1002.0,1002.0
8481,1002.0,1002.0
8482,1003.0,1003.0
8483,1004.0,1004.0
8484,1004.0,1004.0
8485,1006.0,1006.0
8486,1007.0,1007.0
8487,1012.0,1012.0
8488,1012.0,1012.0
8489,1008.0,1008.0
8490,1008.0,1008.0
8491,1008.0,1008.0
8492,1011.0,1011.0
8493,1011.0,1011.0
8494,1009.0,1009.0
8495,1010.0,1010.0
8496,1008.0,1008.0
8497,1008.0,1008.0
8498,1008.0,1008.0
8499,1010.0,1010.0
8500,1011.0,1011.0
8501,1009.0,1009.0
8502,1008.0,1008.0
8503,1008.0,1008.0
8504,1007.0,1007.0
8505,1005.0,1005.0
8506,1003.0,1003.0
8507,1001.0,1001.0
8508,999.0,999.0
8509,1003.0,1003.0
8510,1006.0,1006.0
8511,1006.0,1006.0
8512,1003.0,1003.0
8513,1000.0,1000.0
8514,998.0,998.0
8515,999.0,999.0
8516,1002.0,1002.0
8517,1002.0,1002.0
8518,999.0,999.0
8519,997.0,997.0
8520,998.0,998.0
8521,996.0,996.0
8522,992.0,992.0
8523,993.0,993.0
8524,990.0,990.0
8525,986.0,986.0
8526,982.0,982.0
8527,983.0,983.0
8528,986.0,986.0
8529,987.0,987.0
8530,988.0,988.0
8531,987.0,987.0
8532,990.0,990.0
8533,989.0,989.0
8534,990.0,990.0
8535,987.0,987.0
8536,987.0,987.0
8537,983.0,983.0
8538,985.0,985.0
8539,987.0,987.0
8540,988.0,988.0
8541,986.0,986.0
8542,986.0,986.0
8543,986.0,986.0
8544,987.0,987.0
8545,989.0,989.0
8546,990.0,990.0
8547,995.0,995.0
8548,996.0,996.0
8549,994.0,994.0
8550,991.0,991.0
8551,998.0,998.0
8552,1004.0,1004.0
8553,1006.0,1006.0
8554,1008.0,1008.0
8555,1007.0,1007.0
8556,1010.0,1010.0
8557,1015.0,1015.0
8558,1018.0,1018.0
8559,1020.0,1020.0
8560,1031.0,1031.0
8561,1050.0,1050.0
8562,1067.0,1067.0
8563,1071.0,1071.0
8564,1063.0,1063.0
8565,1057.0,1057.0
8566,1051.0,1051.0
8567,1033.0,1033.0
8568,995.0,995.0
8569,924.0,924.0
8570,834.0,834.0
8571,748.0,748.0
8572,687.0,687.0
8573,658.0,658.0
8574,647.0,647.0
8575,648.0,648.0
8576,642.0,642.0
8577,645.0,645.0
8578,645.0,645.0
8579,653.0,653.0
8580,664.0,664.0
8581,693.0,693.0
8582,725.0,725.0
8583,749.0,749.0
8584,765.0,765.0
8585,777.0,777.0
8586,787.0,787.0
8587,804.0,804.0
8588,824.0,824.0
8589,838.0,838.0
8590,849.0,849.0
